Date,Open,High,Low,Close,Volume
2024-05-10,53.15,53.33,51.44,53.06,3003530
2024-05-13,54.05,54.05,51.17,52.61,1460901
2024-05-14,52.61,56.22,52.61,56.22,1474094
2024-05-15,58.47,59.37,56.76,56.76,1958231
2024-05-16,57.12,57.39,54.41,54.59,3486211
2024-05-17,54.95,55.86,54.41,55.23,2850473
2024-05-20,55.86,55.86,52.79,53.15,3966350
2024-05-21,53.96,56.58,52.88,55.41,1961731
2024-05-22,55.95,57.21,54.23,55.14,1586510
2024-05-23,55.14,58.02,55.04,57.3,3067313
2024-05-24,56.76,57.3,53.6,53.78,2642511
2024-05-27,54.5,55.04,51.35,53.15,2267777
2024-05-28,53.87,56.22,53.33,55.95,1480948
2024-05-29,55.95,57.12,54.05,54.05,2386137
2024-05-30,53.15,54.14,52.34,53.33,1815197
2024-05-31,54.05,55.32,53.6,54.86,1018730
2024-06-03,55.5,58.65,55.5,58.65,4467555
2024-06-04,60.81,62.7,60.45,61.71,2792742
2024-06-05,62.52,64.86,60.54,60.54,2544368
2024-06-06,61.62,62.43,60.72,61.62,2178517
2024-06-07,62.61,62.79,60.9,61.62,1434807
2024-06-10,62.61,62.7,61.35,62.61,1238432
2024-06-11,62.61,63.96,60.63,61.8,2252912
2024-06-12,61.62,63.51,61.08,62.7,2037503
2024-06-13,63.96,64.95,63.06,63.06,1469385
2024-06-14,63.24,67.21,62.25,63.06,3532545
2024-06-17,63.24,63.96,61.17,61.17,3820311
2024-06-18,61.98,62.52,61.44,61.62,1394227
2024-06-19,61.62,63.51,60.72,62.97,2328447
2024-06-20,63.06,64.59,62.25,62.97,1701406
2024-06-21,63.51,64.77,62.61,63.6,2023737
2024-06-24,63.42,63.51,59.19,59.82,3820556
2024-06-25,59.46,60.36,56.76,57.39,2270775
2024-06-26,58.47,58.83,56.67,58.38,1166295
2024-06-27,58.47,58.47,57.12,57.12,1185979
2024-06-28,57.12,57.48,54.68,54.95,1963164
2024-07-01,55.04,56.58,54.95,56.13,1150742
2024-07-02,56.22,57.3,56.13,56.94,1103090
2024-07-03,57.03,57.03,56.22,56.58,989313
2024-07-04,56.76,58.02,56.58,58.02,1433365
2024-07-05,58.56,59.55,57.57,57.84,1415652
2024-07-08,58.38,58.92,57.21,57.48,1001742
2024-07-09,57.66,58.11,56.49,58.11,1727027
2024-07-10,58.56,60.81,58.56,59.64,2534054
2024-07-11,60.81,60.81,58.47,58.74,1077543
2024-07-12,58.2,59.01,56.76,57.48,1456347
2024-07-15,57.48,58.11,55.41,55.95,1590329
2024-07-16,55.95,56.22,54.05,54.05,1904336
2024-07-17,53.78,54.5,50.27,50.63,2229208
2024-07-18,50.63,51.8,50.54,51.53,1354351
2024-07-19,52.16,52.16,50.18,50.45,1042498
2024-07-22,49.55,50.36,48.38,48.74,1275148
2024-07-23,48.92,50.45,48.74,48.74,1059635
2024-07-24,47.84,49.37,47.21,49.1,811274
2024-07-25,47.39,49.01,47.39,48.11,730510
2024-07-26,48.65,50.9,48.56,50.9,1104514
2024-07-29,51.89,51.89,50.36,50.99,879152
2024-07-30,50.99,51.17,48.92,49.91,941749
2024-07-31,49.1,50.09,48.83,49.55,647855
2024-08-01,50.27,50.27,46.13,46.13,1321000
2024-08-02,45.14,47.3,45.14,47.12,825356
2024-08-05,46.04,46.85,43.83,43.83,1539482
2024-08-06,44.23,45.32,43.6,45.14,688575
2024-08-07,45.59,46.22,44.59,45.95,586599
2024-08-08,45.86,46.04,43.74,43.87,928768
2024-08-09,44.82,45.86,44.41,45.77,1008481
2024-08-12,45.59,47.12,45.59,46.67,858236
2024-08-13,46.94,47.66,45.95,46.4,881490
2024-08-14,47.03,47.12,45.04,45.86,1050721
2024-08-15,45.77,45.77,44.68,44.82,490698
2024-08-16,45.23,47.12,45.23,47.03,1347166
2024-08-19,47.12,48.38,47.12,47.75,778273
2024-08-20,48.02,48.92,47.66,47.84,787282
2024-08-21,48.29,48.47,47.3,47.39,943933
2024-08-22,48.02,49.64,47.66,49.28,1603944
2024-08-23,49.19,49.19,48.2,48.47,807398
2024-08-26,48.56,48.92,47.3,47.57,796624
2024-08-27,47.57,47.57,46.94,47.3,623995
2024-08-28,47.21,47.84,47.03,47.12,463971
2024-08-29,47.03,48.47,46.94,48.2,1041828
2024-08-30,48.2,48.29,47.57,47.57,350203
2024-09-04,46.67,47.75,46.67,47.75,636296
2024-09-05,47.75,47.75,46.85,46.94,592904
2024-09-06,46.85,47.21,46.31,46.67,456139
2024-09-09,46.4,46.58,45.77,45.95,520183
2024-09-10,45.86,46.22,44.59,44.59,588765
2024-09-11,45.04,45.59,44.55,45.32,446870
2024-09-12,45.95,46.04,45.5,45.77,231618
2024-09-13,45.95,46.4,45.23,46.04,387792
2024-09-16,46.04,46.31,45.41,45.41,296024
2024-09-17,45.23,45.86,45.04,45.86,279953
2024-09-18,46.04,48.02,45.95,47.3,1328220
2024-09-19,47.39,47.66,46.49,47.03,493358
2024-09-20,47.75,48.02,46.94,46.94,651105
2024-09-23,47.3,47.3,45.95,46.04,615720
2024-09-24,46.4,46.67,46.04,46.67,280197
2024-09-25,46.85,47.03,46.31,46.4,515795
2024-09-26,46.67,46.94,46.04,46.4,577257
2024-09-27,46.31,46.76,45.77,45.95,458174
2024-09-30,45.95,46.13,45.77,45.77,291695
2024-10-01,45.95,47.21,45.95,46.76,883188
2024-10-02,46.49,46.58,45.95,46.04,293227
2024-10-03,46.22,46.49,45.41,45.41,533557
2024-10-04,45.5,45.86,45.23,45.23,340068
2024-10-07,45.5,45.59,45.14,45.23,220630
2024-10-08,45.23,45.32,44.68,44.77,402010
2024-10-09,44.82,46.13,44.82,45.95,352100
2024-10-10,46.4,48.47,46.13,48.2,2913396
2024-10-11,48.38,48.38,47.57,47.75,521857
2024-10-14,48.2,49.37,47.75,47.84,690963
2024-10-15,47.84,48.11,46.49,46.85,908123
2024-10-16,46.76,47.39,46.58,46.85,429761
2024-10-17,47.03,47.66,46.85,47.48,405571
2024-10-18,47.48,47.75,46.94,46.94,406925
2024-10-21,46.94,48.11,46.85,48.11,1384379
2024-10-22,48.11,48.2,44.91,46.58,667674
2024-10-23,46.67,46.76,46.13,46.31,420397
2024-10-24,46.31,46.31,45.5,45.59,625751
2024-10-25,45.68,45.86,45.32,45.68,175868
2024-10-28,45.86,46.58,45.77,46.22,301337
2024-10-29,46.22,48.2,46.22,47.57,1046505
2024-10-30,48.02,48.02,47.12,47.48,306239
2024-10-31,47.57,47.57,46.76,46.76,410231
2024-11-01,46.49,46.58,45.59,45.59,996535
2024-11-04,45.5,46.31,45.04,46.22,671031
2024-11-05,45.68,46.22,45.5,45.5,594518
2024-11-06,46.04,46.22,45.77,46.13,525898
2024-11-07,46.76,49.28,46.31,47.75,4191105
2024-11-08,48.2,49.73,47.93,48.38,4893843
2024-11-11,49.19,51.71,49.19,51.71,7480277
2024-11-12,52.7,52.97,50.9,52.61,2819767
2024-11-13,51.8,52.97,51.35,52.97,2998159
2024-11-14,53.15,53.6,50.63,51.35,2626910
2024-11-15,50.63,52.7,49.28,52.16,4616552
2024-11-18,52.16,52.25,50.45,51.98,1617836
2024-11-19,52.16,52.16,48.38,48.38,3053623
2024-11-20,47.75,48.56,45.5,48.47,2753669
2024-11-21,48.47,48.65,47.3,48.65,1050319
2024-11-22,49.01,50.0,47.84,48.02,2130900
2024-11-25,47.48,48.2,46.49,47.57,2206760
2024-11-26,47.48,48.29,46.85,48.02,1732674
2024-11-27,47.93,49.28,47.57,48.65,2366579
2024-11-28,49.1,50.0,48.47,49.01,2216282
2024-11-29,49.19,51.8,49.19,51.17,3614653
2024-12-02,51.98,51.98,50.27,50.72,1718957
2024-12-03,50.81,53.78,50.63,52.52,4355275
2024-12-04,52.52,52.52,50.9,50.9,2942026
2024-12-05,50.99,52.07,50.09,51.35,3681215
2024-12-06,52.79,53.51,51.71,52.16,2865901
2024-12-09,52.61,52.7,50.99,51.08,2719333
2024-12-10,51.08,51.44,50.09,50.99,2966478
2024-12-11,51.26,52.61,50.99,51.35,2241440
2024-12-12,51.44,51.89,50.18,50.18,2566762
2024-12-13,49.82,50.09,48.83,48.83,3119697
2024-12-16,49.1,50.27,48.83,50.18,1835921
2024-12-17,50.18,50.36,49.37,49.55,1095523
2024-12-18,49.64,50.27,49.64,50.09,1391045
2024-12-19,49.55,51.08,49.1,50.9,2981965
2024-12-20,51.17,51.62,50.72,50.9,2138958
2024-12-23,51.08,51.26,50.09,50.27,2383356
2024-12-24,50.27,50.63,49.28,49.55,2270828
2024-12-25,50.27,50.99,49.91,50.36,2060886
2024-12-26,50.81,50.81,49.91,49.91,1404999
2024-12-27,49.73,49.91,48.47,48.56,3247391
2024-12-30,49.0,49.5,49.0,49.1,965855
2024-12-31,49.3,49.85,48.95,49.25,960004
2025-01-02,49.5,49.5,49.0,49.3,514663
2025-01-03,49.3,50.4,49.25,49.35,1897073
2025-01-06,49.4,49.75,48.5,49.0,1151971
2025-01-07,49.1,49.3,48.0,48.15,1658112
2025-01-08,48.25,48.25,47.0,47.2,1774870
2025-01-09,47.3,47.45,46.0,46.0,1647467
2025-01-10,46.0,46.4,44.65,44.65,1787467
2025-01-13,44.3,44.9,43.9,44.8,1582000
2025-01-14,45.3,45.45,44.8,44.8,585600
2025-01-15,45.2,45.3,45.0,45.1,466800
2025-01-16,45.8,46.4,45.5,46.1,956900
2025-01-17,46.1,47.5,46.0,47.45,1356800
2025-01-20,47.8,47.8,46.6,46.6,674100
2025-01-21,46.65,47.45,46.65,46.95,670000
2025-01-22,47.0,47.35,46.4,46.4,544400
2025-01-23,47.0,48.2,46.8,47.5,882600
2025-01-24,47.6,47.9,46.9,47.1,730300
2025-02-03,44.3,45.55,44.3,44.8,1986700
2025-02-04,45.2,45.5,45.05,45.4,794800
2025-02-05,45.6,46.0,45.35,45.8,773100
2025-02-06,46.0,46.1,45.0,45.2,745500
2025-02-07,45.2,45.3,44.95,44.95,928400
2025-02-10,44.95,44.95,44.05,44.05,1854100
2025-02-11,44.3,44.85,44.15,44.65,800400
2025-02-12,44.8,45.75,44.8,45.35,862700
2025-02-13,45.5,45.5,45.0,45.25,564500
2025-02-14,45.6,45.6,45.0,45.0,811200
2025-02-17,45.0,45.0,44.55,44.55,917400
2025-02-18,44.6,44.9,44.5,44.6,590500
2025-02-19,44.65,45.3,44.5,45.25,1060600
2025-02-20,45.35,45.45,44.85,44.9,676700
2025-02-21,45.0,45.0,44.55,44.7,880000
2025-02-24,44.7,44.7,44.0,44.15,1668600
2025-02-25,44.3,44.6,44.0,44.2,939900
2025-02-26,44.25,45.0,44.2,44.6,952600
2025-02-27,44.9,44.9,44.3,44.45,526300
2025-02-28,44.45,44.65,44.25,44.4,793900
2025-03-03,44.4,44.8,44.3,44.35,646400
2025-03-04,44.15,44.25,43.85,44.15,1093200
2025-03-05,44.15,44.65,44.0,44.0,644900
2025-03-06,44.15,44.8,44.0,44.6,1053600
2025-03-07,44.8,44.85,44.3,44.35,596200
2025-03-10,44.5,44.5,43.9,43.95,910000
2025-03-11,43.05,43.3,42.95,43.1,1602500
2025-03-12,43.1,43.35,42.25,42.25,1808600
2025-03-13,42.5,43.4,42.4,42.45,843900
2025-03-14,42.8,42.8,41.3,41.5,1205300
2025-03-17,41.75,41.85,41.05,41.1,585700
2025-03-18,41.05,41.9,41.05,41.7,563800
2025-03-19,41.8,41.9,41.1,41.15,572000
2025-03-20,41.15,41.6,40.65,41.15,574100
2025-03-21,41.15,41.75,41.15,41.5,476100
2025-03-24,41.5,41.8,41.05,41.2,358900
2025-03-25,41.25,41.4,41.05,41.05,447500
2025-03-26,41.05,41.05,39.4,39.7,1406100
2025-03-27,39.5,40.2,39.15,39.95,662200
2025-03-28,39.95,39.95,39.3,39.3,257400
2025-03-31,39.0,39.0,37.5,38.0,793900
2025-04-01,38.15,38.7,38.15,38.55,450200
2025-04-02,38.6,38.9,38.1,38.45,332200
2025-04-03,35.8,37.8,35.8,35.8,903700
2025-04-04,33.3,33.8,33.3,33.3,1840500
2025-04-08,31.0,31.7,31.0,31.0,541200
2025-04-09,28.85,29.6,28.85,28.85,1992100
2025-04-10,30.85,30.85,30.85,30.85,823600
2025-04-11,30.85,33.0,30.7,33.0,1654500
2025-04-14,34.7,34.7,33.3,33.55,821300
2025-04-15,32.65,32.75,32.0,32.05,1195300
2025-04-16,31.8,32.0,30.3,30.3,887100
2025-04-17,30.0,31.35,30.0,31.3,562600
2025-04-18,31.5,33.25,31.5,32.5,1034100
2025-04-21,32.7,32.75,31.55,31.6,457000
2025-04-22,31.4,31.4,29.4,30.7,1535900
2025-04-23,31.5,31.7,31.0,31.45,474400
2025-04-24,31.85,32.75,31.3,32.0,751900
2025-04-25,32.6,32.65,31.65,31.7,510900
2025-04-28,31.8,32.25,31.5,31.6,340900
2025-04-29,31.65,31.8,31.3,31.45,404900
2025-05-05,31.8,32.3,31.45,32.3,588600
2025-05-06,32.6,34.0,32.6,33.25,1555200
2025-05-07,33.4,34.3,33.25,33.25,1545900
2025-05-08,33.75,34.2,32.9,33.75,1311500
2025-05-09,33.9,34.2,33.5,33.7,1139400
2025-05-12,33.8,34.3,33.7,33.9,1040100
2025-05-13,34.3,34.65,34.1,34.25,1443900
2025-05-14,34.35,36.15,34.35,36.1,2514400
2025-05-15,36.9,37.0,35.55,36.2,1477400
2025-05-16,36.2,36.2,34.95,35.05,1499600
2025-05-19,34.95,34.95,34.2,34.2,1247000
2025-05-20,34.5,35.0,34.05,34.95,808700
2025-05-21,34.9,34.95,34.0,34.25,961700
2025-05-22,34.2,34.2,33.0,33.2,1635500
2025-05-23,33.35,33.9,33.2,33.4,704100
2025-05-26,33.4,33.9,32.85,33.8,925900
2025-05-27,34.0,34.85,33.95,34.55,1054500
2025-05-28,34.8,35.25,34.3,34.5,1156900
2025-05-29,34.85,34.9,34.2,34.3,616200
2025-05-30,34.5,34.9,33.95,33.95,778100
2025-06-02,35.5,35.5,34.35,34.65,973200
2025-06-03,34.8,36.0,34.8,35.35,1175000
2025-06-04,35.85,35.85,34.85,34.95,1091700
2025-06-05,35.0,35.6,34.85,35.35,1137300
2025-06-06,35.6,35.6,34.65,34.65,858900
2025-06-09,34.8,34.8,34.3,34.3,642100
2025-06-10,34.2,35.05,34.1,34.1,739800
2025-06-11,34.4,35.75,34.05,35.6,2334100
2025-06-12,36.0,36.0,35.45,35.5,940700
2025-06-13,35.3,35.3,34.7,35.05,1438800
2025-06-16,35.0,37.0,34.75,36.8,2663800
2025-06-17,36.95,36.95,36.2,36.25,1089500
2025-06-18,36.45,37.5,36.4,36.65,1708900
2025-06-19,36.65,36.65,36.0,36.2,959500
2025-06-20,36.2,36.6,36.05,36.2,774000
2025-06-23,35.8,36.0,35.0,35.8,957100
2025-06-24,36.05,36.9,36.05,36.4,1150200
2025-06-25,36.6,37.4,36.6,36.6,1349100
2025-06-26,36.95,36.95,36.4,36.5,859700
2025-06-27,36.8,39.05,36.8,39.05,3202400
2025-06-30,40.25,41.75,40.25,41.3,4195300
2025-07-01,41.45,42.8,40.9,42.3,2843000
2025-07-02,42.4,42.5,40.15,40.8,3527300
2025-07-03,41.0,41.8,40.1,40.8,2847600
2025-07-04,40.85,41.85,40.7,41.35,2267200
2025-07-07,41.5,41.95,40.8,41.0,1678500
2025-07-08,41.3,41.75,40.8,41.65,2141300
2025-07-09,41.8,41.9,41.05,41.05,2178900
2025-07-10,41.5,43.65,41.45,43.0,2317200
2025-07-11,43.0,44.0,42.3,42.3,2756700
2025-07-14,42.65,42.95,41.6,42.0,1413900
2025-07-15,42.5,42.9,41.8,41.8,1609400
2025-07-16,41.75,42.1,41.3,41.6,1801600
2025-07-17,41.7,42.45,41.4,41.65,2645300
2025-07-18,42.2,42.2,41.5,41.8,1388800
2025-07-21,42.0,42.4,41.35,41.35,1357700
2025-07-22,41.5,41.8,41.0,41.6,1665700
2025-07-23,41.8,43.05,41.8,43.0,3408500
2025-07-24,43.7,43.7,43.0,43.15,1904400
2025-07-25,43.35,43.35,42.6,42.75,1975400
2025-07-28,42.75,43.5,42.5,42.65,2254400
2025-07-29,42.75,43.05,39.7,39.7,3493900
2025-07-30,39.9,40.5,39.4,39.45,1800900
2025-07-31,40.3,40.85,39.0,40.6,1583500
2025-08-01,40.6,40.7,39.8,40.0,960300
2025-08-04,39.6,40.0,39.45,39.7,1415600
2025-08-05,40.0,40.5,39.0,39.5,2069500
2025-08-06,39.8,40.0,39.5,40.0,977200
2025-08-07,40.15,41.3,40.05,40.7,1549700
2025-08-08,41.0,41.5,40.4,40.9,2071500
2025-08-11,41.0,41.95,41.0,41.45,1609400
2025-08-12,42.0,42.5,41.35,41.6,2080100
2025-08-13,42.3,44.5,41.85,44.5,6707300
2025-08-14,47.0,47.0,45.15,45.95,3474600
2025-08-15,45.8,45.8,44.0,44.3,3241200
2025-08-18,44.3,44.3,42.8,42.8,2139700
2025-08-19,42.85,43.85,42.2,42.3,1729000
2025-08-20,42.35,42.8,40.0,40.65,2575700
2025-08-21,40.75,41.7,40.3,41.7,1717000
2025-08-22,41.5,41.55,39.6,39.8,1355000
2025-08-25,40.9,40.9,39.1,39.1,761800
2025-08-26,39.1,39.8,38.8,39.7,746000
2025-08-27,39.7,41.45,39.7,40.6,793300
2025-08-28,41.25,41.3,40.6,40.9,424800
2025-08-29,40.5,40.85,40.25,40.3,1086200
2025-09-03,40.3,41.95,40.3,41.9,1036500
2025-09-04,42.0,42.25,41.55,41.85,723800
2025-09-05,42.05,42.15,40.9,40.9,1093000
2025-09-08,40.6,40.75,39.6,39.7,923700
2025-09-09,39.75,40.65,39.75,39.95,347400
2025-09-10,40.0,40.3,39.7,39.9,255000
2025-09-11,40.0,40.05,38.8,39.9,587800
2025-09-12,40.0,40.9,39.95,40.55,374300
2025-09-15,40.9,41.25,40.55,40.8,516200
2025-09-16,41.4,41.8,41.05,41.55,1141400
2025-09-17,41.65,43.5,41.65,42.7,2225800
2025-09-18,43.0,43.0,41.5,41.5,658700
2025-09-19,41.75,41.75,40.5,40.75,630300
2025-09-22,40.4,40.85,39.3,39.5,1131100
2025-09-23,39.65,40.0,39.3,39.7,366900
2025-09-24,40.25,40.25,39.4,40.2,267500
2025-09-25,40.55,40.55,39.8,39.9,356200
2025-09-26,39.9,40.3,39.5,39.5,425900
2025-09-29,39.55,39.7,39.4,39.45,292400
2025-09-30,39.5,39.5,38.45,39.2,783300
2025-10-01,39.2,39.35,38.85,39.15,213900
2025-10-02,39.35,39.8,39.0,39.6,310200
2025-10-03,39.0,39.45,38.95,39.15,245500
2025-10-06,39.35,39.9,39.35,39.9,363800
2025-10-07,40.2,40.2,39.65,39.65,293300
2025-10-08,40.25,40.25,39.7,39.8,224400
2025-10-09,39.9,40.0,39.45,39.6,421600
2025-10-10,39.55,40.5,39.55,40.0,492300
2025-10-13,39.2,39.7,39.2,39.3,427700
2025-10-14,39.4,39.45,38.75,38.8,639000
2025-10-15,39.35,39.35,38.2,38.2,509900
2025-10-16,38.1,38.3,38.0,38.0,531000
2025-10-17,38.0,38.1,37.3,37.3,822000
2025-10-20,37.0,38.8,36.95,37.0,1111700
2025-10-21,37.1,39.35,37.1,38.4,701000
2025-10-22,38.5,39.6,37.85,38.5,389200
2025-10-23,38.9,38.9,37.6,37.6,381400
2025-10-24,37.9,39.45,37.65,38.75,679900
2025-10-27,39.0,40.1,38.7,39.5,1015700
2025-10-28,39.7,40.45,39.4,39.7,883700
2025-10-29,40.0,40.1,39.5,39.8,535600
2025-10-30,39.85,41.5,39.85,41.3,1539500
2025-10-31,41.5,42.3,40.9,41.9,1357700
2025-11-03,42.2,42.4,40.4,40.4,1194600
2025-11-04,41.0,41.0,38.65,39.6,883700
2025-11-05,39.65,40.3,39.2,39.3,473600
2025-11-06,39.35,40.1,39.1,39.6,575300
2025-11-07,39.8,39.95,38.5,38.85,598300
2025-11-10,38.9,38.9,37.6,37.65,771500
2025-11-11,37.7,38.05,37.5,37.6,399900
2025-11-12,37.85,38.5,37.75,38.5,254000
2025-11-13,38.5,38.8,37.95,38.55,437200
2025-11-14,38.4,38.55,38.0,38.1,466000
2025-11-17,38.2,38.8,38.2,38.6,349900
2025-11-18,38.6,38.85,38.45,38.65,418100
2025-11-19,38.65,38.65,38.1,38.45,435800
2025-11-20,38.55,38.55,38.15,38.25,202100
2025-11-21,38.1,38.15,37.7,38.0,452800
2025-11-24,37.7,38.3,37.7,38.15,122600
2025-11-25,38.1,38.25,37.25,37.25,357900
2025-11-26,37.25,37.9,37.05,37.5,228500
2025-11-27,37.5,38.0,37.5,37.55,188800
2025-11-28,37.6,37.85,37.35,37.4,191000
2025-12-01,37.95,37.95,37.15,37.35,209000
2025-12-02,37.4,37.4,36.15,36.55,606900
2025-12-03,36.75,37.0,36.3,36.85,292700
2025-12-04,36.85,37.35,36.8,37.0,186200
2025-12-05,37.0,37.3,36.7,36.7,345000
2025-12-08,36.7,37.0,36.4,36.45,257000
2025-12-09,36.45,36.5,36.0,36.5,345200
2025-12-10,36.8,36.8,36.5,36.55,129700
2025-12-11,36.6,37.2,36.5,36.65,305400
2025-12-12,36.65,36.65,35.8,35.8,230800
2025-12-15,35.25,35.85,35.0,35.1,284100
2025-12-16,35.1,35.65,34.5,35.55,216500
2025-12-17,35.7,36.1,35.6,35.8,133600
2025-12-18,35.8,35.8,35.2,35.35,66000
2025-12-19,35.45,35.45,34.5,35.2,171300
2025-12-22,35.2,35.6,35.1,35.4,184500
2025-12-23,35.6,36.05,35.0,35.4,232200
2025-12-24,35.9,35.9,34.95,35.2,163900
2025-12-25,35.0,35.45,34.9,35.0,234300
2025-12-26,35.0,35.05,34.1,34.9,312100
2025-12-29,35.0,35.45,34.8,35.4,283900
2025-12-30,35.6,35.9,35.35,35.65,396800
2025-12-31,35.85,35.95,35.55,35.6,266200
2026-01-05,35.6,35.6,34.8,34.85,283300
2026-01-06,34.85,35.35,34.55,34.95,356500
2026-01-07,35.25,36.2,35.1,36.0,368300
2026-01-08,36.0,37.0,36.0,36.25,513000
2026-01-09,36.25,37.95,36.25,37.05,460900
