Date,Open,High,Low,Close,Volume
2024-04-26,12.72,13.03,12.72,12.84,16462092
2024-05-02,12.84,12.91,12.65,12.76,11512836
2024-05-03,12.95,13.03,12.72,12.8,14418415
2024-05-06,12.95,13.45,12.87,13.41,28668954
2024-05-07,13.41,13.45,13.22,13.33,14667054
2024-05-08,13.18,13.52,13.07,13.33,22967088
2024-05-09,13.41,13.48,13.1,13.14,17259007
2024-05-10,13.26,13.41,13.07,13.37,18470912
2024-05-13,13.41,13.56,13.26,13.37,17705986
2024-05-14,13.41,13.52,13.29,13.33,9988150
2024-05-15,13.33,13.83,13.33,13.6,27866630
2024-05-16,13.79,13.98,13.71,13.83,27152597
2024-05-17,13.87,14.06,13.75,13.9,20806759
2024-05-20,14.09,14.17,13.9,13.9,22187740
2024-05-21,13.9,14.02,13.67,13.94,20787311
2024-05-22,13.98,14.28,13.79,13.87,28472154
2024-05-23,13.83,14.02,13.45,14.02,29139132
2024-05-24,13.83,13.9,13.29,13.48,34739802
2024-05-27,13.48,13.67,13.33,13.64,11677849
2024-05-28,13.71,13.87,13.64,13.83,15174455
2024-05-29,13.83,14.02,13.64,13.71,18821838
2024-05-30,13.52,13.75,13.37,13.64,21948883
2024-05-31,13.64,13.9,13.64,13.71,16874268
2024-06-03,13.87,14.09,13.87,13.98,23345265
2024-06-04,14.02,14.21,13.9,13.9,17649925
2024-06-05,14.02,14.09,13.83,13.83,13277305
2024-06-06,13.87,13.98,13.71,13.79,11668803
2024-06-07,13.87,13.9,13.75,13.75,12234877
2024-06-10,13.83,14.06,13.79,13.9,14506885
2024-06-11,13.98,14.02,13.79,13.98,17094107
2024-06-12,14.06,14.67,14.02,14.51,50549806
2024-06-13,14.63,14.67,14.4,14.4,15167951
2024-06-14,14.51,14.63,13.87,13.87,32268883
2024-06-17,13.87,14.02,13.75,13.87,17134073
2024-06-18,13.98,14.06,13.83,13.87,13427962
2024-06-19,13.87,13.94,13.71,13.75,15754073
2024-06-20,13.83,13.83,13.41,13.41,22943982
2024-06-21,13.45,13.56,13.33,13.33,15263192
2024-06-24,13.33,13.41,12.65,12.72,33202065
2024-06-25,12.8,12.91,12.68,12.8,10808675
2024-06-26,12.8,12.99,12.72,12.8,7792678
2024-06-27,12.8,12.91,12.68,12.8,7152724
2024-06-28,12.8,12.87,12.34,12.49,15200895
2024-07-01,12.57,12.68,12.38,12.65,6411487
2024-07-02,12.72,12.84,12.68,12.84,5465127
2024-07-03,12.84,13.07,12.84,12.99,7898644
2024-07-04,13.03,13.18,12.87,12.91,6219958
2024-07-05,12.95,12.95,12.72,12.8,6756741
2024-07-08,12.91,12.99,12.76,12.8,6439917
2024-07-09,12.8,13.18,12.8,13.14,13008381
2024-07-10,13.14,13.18,12.95,12.95,6095907
2024-07-11,13.07,13.18,12.99,13.1,9640179
2024-07-12,13.14,13.18,12.84,12.84,9461568
2024-07-15,12.91,12.95,12.8,12.84,5486930
2024-07-16,12.91,13.1,12.84,12.87,8492678
2024-07-17,13.03,13.1,12.53,12.65,14007875
2024-07-18,12.72,12.91,12.49,12.91,7971811
2024-07-19,12.84,12.87,12.04,12.04,55236784
2024-07-22,11.73,11.85,11.24,11.24,27578235
2024-07-23,11.39,11.43,10.59,10.63,31449929
2024-07-24,10.32,11.08,10.32,11.05,18628058
2024-07-25,11.05,11.05,10.67,10.7,9190122
2024-07-26,10.82,10.82,10.4,10.51,20244664
2024-07-29,10.59,10.82,10.55,10.59,22032212
2024-07-30,10.59,10.59,10.06,10.06,39962338
2024-07-31,10.71,10.71,10.57,10.71,28668987
2024-08-01,11.0,11.0,10.38,10.62,32803473
2024-08-02,10.57,11.0,10.48,10.95,24823802
2024-08-05,10.62,10.95,10.24,10.33,24616833
2024-08-06,10.62,10.71,10.33,10.62,15207984
2024-08-07,10.71,10.71,10.43,10.62,11785056
2024-08-08,10.48,10.81,10.48,10.57,11733037
2024-08-09,10.76,10.9,10.62,10.81,21623246
2024-08-12,10.86,10.95,10.76,10.95,13026656
2024-08-13,10.95,10.95,10.62,10.81,15180951
2024-08-14,10.9,10.9,10.52,10.57,17986548
2024-08-15,10.62,10.67,10.38,10.67,15154488
2024-08-16,10.71,11.38,10.67,11.38,55180014
2024-08-19,11.62,11.67,11.29,11.43,25147491
2024-08-20,11.43,11.76,11.19,11.57,37755146
2024-08-21,11.52,11.67,11.38,11.67,22602419
2024-08-22,11.67,11.67,11.48,11.57,18608750
2024-08-23,11.57,11.67,11.33,11.57,28516217
2024-08-26,11.71,11.81,11.48,11.57,31274626
2024-08-27,11.52,11.57,11.24,11.33,26451460
2024-08-28,11.38,11.48,11.1,11.48,36330769
2024-08-29,11.52,11.76,11.33,11.57,54523414
2024-08-30,11.62,11.62,11.33,11.57,40950523
2024-09-04,11.33,11.52,11.29,11.43,20358881
2024-09-05,11.57,11.62,11.24,11.33,20048210
2024-09-06,11.33,11.38,11.1,11.24,17927624
2024-09-09,11.24,11.24,11.0,11.1,14064955
2024-09-10,11.24,11.24,10.71,10.81,21335144
2024-09-11,10.81,10.95,10.62,10.76,14815959
2024-09-12,10.95,11.0,10.71,10.71,8025110
2024-09-13,10.86,10.95,10.71,10.76,11845642
2024-09-16,10.86,10.86,10.52,10.52,12154955
2024-09-17,10.52,10.76,10.52,10.76,10045044
2024-09-18,10.81,11.05,10.76,10.81,15525994
2024-09-19,10.9,10.95,10.76,10.86,8368962
2024-09-20,10.95,11.05,10.71,10.71,34793300
2024-09-23,10.86,10.9,10.76,10.81,9296219
2024-09-24,10.86,10.9,10.76,10.86,7787068
2024-09-25,10.9,11.43,10.9,11.43,39879916
2024-09-26,11.48,11.52,11.33,11.38,19675020
2024-09-27,11.43,11.57,11.29,11.33,23213533
2024-09-30,11.38,11.62,11.24,11.43,23715592
2024-10-01,11.52,12.05,11.43,11.76,50117804
2024-10-02,11.71,11.81,11.57,11.62,21612671
2024-10-03,11.71,11.76,11.14,11.29,36118542
2024-10-04,11.29,11.38,11.19,11.24,14100609
2024-10-07,11.29,11.38,11.14,11.29,11842321
2024-10-08,11.29,11.57,11.14,11.43,27952874
2024-10-09,11.48,11.62,11.33,11.48,18938402
2024-10-10,11.57,11.62,11.19,11.29,27580072
2024-10-11,11.29,11.33,11.24,11.33,12861182
2024-10-14,11.38,11.48,10.86,10.95,47413812
2024-10-15,10.95,11.05,10.76,10.76,19084904
2024-10-16,10.81,10.95,10.67,10.76,20860999
2024-10-17,10.81,10.9,10.62,10.9,16474260
2024-10-18,11.05,11.05,10.86,10.86,8811902
2024-10-21,10.86,11.24,10.76,11.0,29174694
2024-10-22,11.0,11.14,10.86,10.95,14415750
2024-10-23,10.95,11.0,10.86,10.9,8941414
2024-10-24,10.9,10.9,10.71,10.71,15057590
2024-10-25,10.81,10.81,10.57,10.57,11390912
2024-10-28,10.48,10.57,10.38,10.43,32936683
2024-10-29,10.48,10.62,10.43,10.48,14666863
2024-10-30,10.48,10.52,10.29,10.33,14327208
2024-10-31,10.38,10.48,10.29,10.43,13723201
2024-11-01,10.38,10.43,10.24,10.24,11114449
2024-11-04,10.33,10.33,10.0,10.24,25148487
2024-11-05,10.24,10.33,10.1,10.1,9909712
2024-11-06,10.19,10.33,10.1,10.29,15283630
2024-11-07,10.38,10.43,10.24,10.24,11319598
2024-11-08,10.29,10.33,10.14,10.14,10140281
2024-11-11,10.14,10.19,9.95,10.0,18369788
2024-11-12,10.05,10.14,9.86,9.9,16111917
2024-11-13,9.86,9.9,9.52,9.67,38002439
2024-11-14,9.62,9.71,9.43,9.45,20743727
2024-11-15,9.44,9.52,9.14,9.24,29367373
2024-11-18,9.19,9.62,9.19,9.43,24081606
2024-11-19,9.43,9.5,9.12,9.12,14866760
2024-11-20,9.12,9.37,8.99,9.22,20082135
2024-11-21,9.24,9.41,9.22,9.4,12219684
2024-11-22,9.39,9.41,9.26,9.26,13567580
2024-11-25,9.26,9.42,9.26,9.36,13247986
2024-11-26,9.36,9.76,9.36,9.62,25005331
2024-11-27,9.67,9.71,9.52,9.57,8484267
2024-11-28,9.67,9.71,9.52,9.52,11567357
2024-11-29,9.52,9.71,9.5,9.57,15921421
2024-12-02,9.67,9.71,9.52,9.57,8437668
2024-12-03,9.52,9.62,9.41,9.41,20601885
2024-12-04,9.41,9.46,9.25,9.25,15783073
2024-12-05,9.29,9.86,9.15,9.86,36641851
2024-12-06,9.9,10.0,9.71,9.71,24878923
2024-12-09,9.76,9.9,9.71,9.76,16028109
2024-12-10,9.71,9.86,9.71,9.71,12198155
2024-12-11,9.76,9.81,9.62,9.67,12135054
2024-12-12,9.67,9.76,9.62,9.67,8536329
2024-12-13,9.62,9.71,9.57,9.57,8833232
2024-12-16,9.57,9.9,9.57,9.86,23372040
2024-12-17,9.9,9.9,9.81,9.81,13220143
2024-12-18,9.81,9.95,9.76,9.86,13451177
2024-12-19,9.76,9.81,9.62,9.71,19962020
2024-12-20,9.76,9.81,9.62,9.81,28829669
2024-12-23,9.81,9.86,9.71,9.71,10014744
2024-12-24,9.71,9.76,9.57,9.62,10970939
2024-12-25,9.62,9.9,9.62,9.76,14042667
2024-12-26,9.76,9.81,9.67,9.67,7505568
2024-12-27,9.67,9.76,9.62,9.67,9090182
2024-12-30,9.67,9.71,9.51,9.52,12063079
2024-12-31,9.52,9.57,9.38,9.38,14720822
2025-01-02,9.37,9.62,9.37,9.47,8596011
2025-01-03,9.48,9.52,9.39,9.39,10945510
2025-01-06,9.39,9.42,9.09,9.14,14307658
2025-01-07,9.19,9.27,9.01,9.05,12113290
2025-01-08,9.05,9.23,9.05,9.18,7528673
2025-01-09,9.15,9.22,9.1,9.1,5555868
2025-01-10,9.1,9.13,8.76,8.76,20393354
2025-01-13,8.71,8.8,8.6,8.69,17496772
2025-01-14,8.69,8.8,8.61,8.61,10714274
2025-01-15,8.61,8.85,8.61,8.81,11086383
2025-01-16,8.89,9.33,8.89,8.97,14608875
2025-01-17,9.03,9.09,8.97,9.02,8466276
2025-01-20,9.02,9.14,8.96,9.08,14104993
2025-01-21,9.08,9.19,9.06,9.12,11198601
2025-01-22,9.13,9.21,8.98,8.98,9688166
2025-01-23,9.0,9.19,8.98,9.12,13942359
2025-01-24,9.14,9.52,9.14,9.42,23391941
2025-02-03,9.14,9.52,9.14,9.37,11032948
2025-02-04,9.4,9.67,9.4,9.67,24075946
2025-02-05,9.71,9.71,9.5,9.51,18891102
2025-02-06,9.62,9.81,9.52,9.57,23322195
2025-02-07,9.67,9.67,9.52,9.62,10819593
2025-02-10,9.57,9.62,9.47,9.49,20733586
2025-02-11,9.49,9.52,9.47,9.47,8595186
2025-02-12,9.47,9.67,9.47,9.5,15571319
2025-02-13,9.5,9.71,9.49,9.57,17353273
2025-02-14,9.62,9.81,9.62,9.67,25233274
2025-02-17,9.71,10.33,9.67,10.24,87822306
2025-02-18,10.33,10.62,10.19,10.43,42368883
2025-02-19,10.52,10.67,10.43,10.67,49103339
2025-02-20,10.71,10.9,10.57,10.71,49093990
2025-02-21,10.67,10.76,10.57,10.76,29397588
2025-02-24,10.71,11.0,10.62,10.95,42269473
2025-02-25,11.0,11.14,10.86,10.9,51610841
2025-02-26,10.95,11.14,10.86,10.9,36958926
2025-02-27,10.95,11.05,10.67,10.95,39576835
2025-02-28,10.95,11.14,10.81,10.9,35643679
2025-03-03,10.9,11.43,10.76,11.24,65480290
2025-03-04,11.14,11.29,10.48,10.95,96317589
2025-03-05,10.95,11.14,10.57,10.57,59879318
2025-03-06,10.71,11.29,10.67,11.29,113141825
2025-03-07,11.43,11.57,11.24,11.29,40189222
2025-03-10,11.33,11.57,11.29,11.33,39665090
2025-03-11,11.14,11.48,11.0,11.38,46007807
2025-03-12,11.43,11.9,11.43,11.86,87959591
2025-03-13,11.81,11.9,11.52,11.62,41323060
2025-03-14,11.52,11.81,11.48,11.71,33581226
2025-03-17,11.71,11.86,11.67,11.71,22906920
2025-03-18,11.86,11.9,11.52,11.62,32923263
2025-03-19,11.57,11.62,11.33,11.52,25792483
2025-03-20,11.57,11.81,11.48,11.71,24826136
2025-03-21,11.62,11.86,11.62,11.67,28567981
2025-03-24,11.67,11.76,11.52,11.76,25086492
2025-03-25,11.86,12.24,11.71,11.86,58800035
2025-03-26,11.86,12.19,11.81,12.0,48819725
2025-03-27,12.1,12.14,11.95,11.95,25077137
2025-03-28,11.95,12.1,11.81,11.95,34021503
2025-03-31,11.86,11.9,11.67,11.67,27408066
2025-04-01,11.76,12.0,11.71,11.9,20164245
2025-04-02,12.0,12.48,11.9,12.33,62113482
2025-04-03,11.86,12.0,11.48,11.48,71188170
2025-04-04,10.71,11.43,10.71,11.43,77571788
2025-04-08,11.05,11.24,10.67,10.67,21598886
2025-04-09,9.95,10.52,9.95,9.95,92938292
2025-04-10,10.62,10.62,10.62,10.62,1235362
2025-04-11,11.14,11.33,10.76,11.33,72008200
2025-04-14,11.48,12.1,11.33,12.1,61266892
2025-04-15,12.1,12.48,11.67,12.0,51470395
2025-04-16,12.14,12.24,11.76,11.86,30529153
2025-04-17,11.71,12.19,11.71,11.95,37159048
2025-04-18,12.14,12.57,12.0,12.1,90269265
2025-04-21,12.33,12.43,11.71,11.9,42558796
2025-04-22,11.67,11.95,11.1,11.62,109314653
2025-04-23,12.05,12.1,11.67,11.67,23708519
2025-04-24,11.81,11.81,11.29,11.52,42204877
2025-04-25,11.67,11.67,11.33,11.43,24858642
2025-04-28,11.57,11.62,11.38,11.48,18911855
2025-04-29,11.48,11.57,11.38,11.38,17992529
2025-05-05,11.52,12.0,11.48,11.86,33798103
2025-05-06,11.95,12.05,11.67,11.71,30965533
2025-05-07,11.67,11.81,11.52,11.57,27047557
2025-05-08,11.67,11.9,11.62,11.81,25763473
2025-05-09,11.9,12.19,11.81,11.86,38843820
2025-05-12,11.95,12.05,11.81,12.0,29474481
2025-05-13,12.29,12.62,12.1,12.24,60492960
2025-05-14,12.24,12.48,12.1,12.24,37225910
2025-05-15,12.33,12.52,12.1,12.48,47932676
2025-05-16,12.52,12.76,12.43,12.43,67975961
2025-05-19,12.33,12.52,12.19,12.19,43209615
2025-05-20,12.24,12.76,12.1,12.67,64813247
2025-05-21,12.81,12.95,12.62,12.76,49426759
2025-05-22,12.81,13.57,12.71,12.91,105925219
2025-05-23,13.14,13.19,12.67,12.76,42513501
2025-05-26,12.81,13.0,12.33,12.91,54047595
2025-05-27,13.0,13.19,12.81,12.95,46203526
2025-05-28,13.19,13.52,12.91,13.14,74846170
2025-05-29,13.24,13.57,13.05,13.24,55376506
2025-05-30,13.24,13.43,12.86,13.0,44896501
2025-06-02,12.95,13.24,12.86,13.24,33489952
2025-06-03,13.48,13.76,13.29,13.38,65423748
2025-06-04,13.43,13.67,13.33,13.43,39336364
2025-06-05,13.43,13.52,13.05,13.19,50723507
2025-06-06,13.14,13.19,12.81,12.91,47697566
2025-06-09,12.91,13.0,12.48,12.52,37908778
2025-06-10,12.52,12.81,12.52,12.57,38525173
2025-06-11,12.71,12.86,12.57,12.67,23933758
2025-06-12,12.76,12.91,12.71,12.76,26893276
2025-06-13,12.52,12.62,12.19,12.38,65968737
2025-06-16,12.29,12.67,12.29,12.67,23987716
2025-06-17,12.71,12.76,12.48,12.52,27637818
2025-06-18,12.75,12.8,12.55,12.6,22721858
2025-06-19,12.6,12.6,12.4,12.45,15401377
2025-06-20,12.55,12.7,12.5,12.55,14695637
2025-06-23,12.45,12.5,12.15,12.45,22303687
2025-06-24,12.7,13.1,12.65,12.9,53389464
2025-06-25,12.95,13.0,12.8,12.85,21464806
2025-06-26,12.8,12.85,12.6,12.7,17674107
2025-06-27,12.85,12.9,12.65,12.7,16834615
2025-06-30,12.9,13.0,12.75,12.75,19161579
2025-07-01,12.9,12.9,12.65,12.8,25903800
2025-07-02,12.8,13.65,12.8,13.65,120961800
2025-07-03,13.7,14.6,13.6,14.15,125401100
2025-07-04,14.3,14.8,14.3,14.55,74330400
2025-07-07,14.75,15.2,14.55,14.85,69939100
2025-07-08,14.85,15.2,14.75,15.15,55672600
2025-07-09,15.3,16.0,15.3,15.55,60326700
2025-07-10,15.65,15.75,15.2,15.6,46300600
2025-07-11,15.6,16.1,15.45,15.85,50644800
2025-07-14,15.85,15.9,15.35,15.8,46475900
2025-07-15,15.75,16.7,15.7,16.0,60606300
2025-07-16,16.0,17.1,16.0,17.1,91904900
2025-07-17,17.7,18.0,17.35,17.65,51288400
2025-07-18,17.9,18.85,17.8,18.85,65011100
2025-07-21,19.45,19.7,18.6,19.3,71038700
2025-07-22,19.15,20.65,19.1,20.65,61721300
2025-07-23,21.5,22.05,20.85,21.65,64590100
2025-07-24,22.0,22.5,21.4,22.5,44869600
2025-07-25,22.9,24.05,22.7,24.05,35258900
2025-07-28,25.6,25.7,25.15,25.7,32943200
2025-07-29,27.35,27.35,23.95,23.95,118786000
2025-07-30,24.4,25.6,23.45,25.6,72979100
2025-07-31,26.3,27.3,25.55,27.3,54199600
2025-08-01,27.3,27.8,26.0,26.3,50221700
2025-08-04,25.35,27.9,25.3,27.7,45086000
2025-08-05,28.45,28.45,25.8,26.8,77812600
2025-08-06,26.95,28.65,26.45,28.5,60174500
2025-08-07,29.2,29.2,27.75,28.35,39959500
2025-08-08,28.55,29.2,27.85,28.5,52277200
2025-08-11,29.0,29.95,28.4,29.25,46874400
2025-08-12,29.6,30.2,29.0,30.0,31299200
2025-08-13,30.0,30.45,28.3,30.35,61939500
2025-08-14,30.5,32.45,30.45,32.45,38549200
2025-08-15,34.7,34.7,33.5,34.7,45093800
2025-08-18,36.4,37.0,35.25,37.0,38995000
2025-08-19,37.25,38.05,35.8,36.3,33039100
2025-08-20,36.3,37.45,33.8,36.5,48731400
2025-08-21,37.3,37.5,35.0,35.0,33667700
2025-08-22,34.4,35.5,32.9,34.5,43479600
2025-08-25,36.45,36.45,32.3,32.6,35657100
2025-08-26,32.45,34.85,32.3,34.85,32111700
2025-08-27,36.05,37.25,35.5,36.85,61173100
2025-08-28,37.0,38.45,35.85,38.4,58098900
2025-08-29,38.8,39.25,37.65,37.7,64672100
2025-09-03,37.6,37.85,36.9,37.45,22924900
2025-09-04,37.85,37.95,37.1,37.5,24527700
2025-09-05,38.0,38.0,35.5,36.0,38178100
2025-09-08,35.95,35.95,33.5,33.5,48937200
2025-09-09,32.6,35.5,31.55,35.5,38455200
2025-09-10,36.4,36.45,35.15,35.8,33130600
2025-09-11,35.7,35.7,33.3,34.8,44949800
2025-09-12,35.05,35.15,34.35,35.0,27309800
2025-09-15,36.5,37.45,36.0,37.45,49369000
2025-09-16,39.95,39.95,37.5,38.0,62363500
2025-09-17,37.5,37.7,36.5,36.5,20204000
2025-09-18,36.7,37.45,35.7,37.0,27618300
2025-09-19,37.1,37.5,35.2,35.2,39114500
2025-09-22,36.0,36.2,33.55,36.15,47687900
2025-09-23,36.15,37.2,35.75,36.9,23333000
2025-09-24,37.15,37.15,36.0,37.1,25941200
2025-09-25,37.3,38.0,37.05,37.25,24967300
2025-09-26,37.4,37.4,35.95,36.0,22037800
2025-09-29,36.0,36.7,35.5,36.1,17398800
2025-09-30,36.5,36.5,35.15,36.1,17665600
2025-10-01,36.8,37.8,36.55,37.0,31091800
2025-10-02,37.5,37.5,36.05,36.2,14714700
2025-10-03,36.1,36.1,35.1,35.5,22114400
2025-10-06,36.5,37.95,36.0,37.95,44750500
2025-10-07,38.0,38.9,37.35,37.5,27375700
2025-10-08,38.5,38.75,36.55,38.1,41788400
2025-10-09,38.9,38.9,37.6,38.1,31750600
2025-10-10,38.0,38.7,37.45,37.65,40677300
2025-10-13,37.05,37.65,36.7,37.5,33204000
2025-10-14,38.2,40.05,38.1,39.1,76556600
2025-10-15,39.8,40.2,39.15,39.6,42894900
2025-10-16,40.05,40.45,39.2,39.55,37095400
2025-10-17,39.7,40.15,38.25,38.4,42432700
2025-10-20,38.2,39.0,35.75,35.75,45007500
2025-10-21,35.55,36.2,33.4,34.7,76646100
2025-10-22,34.85,35.1,32.5,34.8,35307200
2025-10-23,35.0,35.0,33.1,33.1,22088700
2025-10-24,32.75,32.8,30.95,30.95,51360700
2025-10-27,31.0,32.9,30.8,31.0,56368900
2025-10-28,31.5,32.0,30.85,32.0,27812200
2025-10-29,32.05,32.2,31.1,31.5,26712800
2025-10-30,31.6,31.6,29.3,29.3,65614800
2025-10-31,29.0,29.9,27.55,28.0,47723100
2025-11-03,28.0,28.15,26.05,26.05,70721900
2025-11-04,25.7,27.85,25.7,27.85,63196200
2025-11-05,27.85,27.85,26.75,27.05,32145600
2025-11-06,27.0,27.2,26.05,26.25,26169600
2025-11-07,26.25,26.65,24.5,24.5,32217700
2025-11-10,24.35,24.85,23.0,23.4,60743300
2025-11-11,23.7,24.4,23.2,24.35,41135600
2025-11-12,24.8,25.75,24.35,25.45,52122100
2025-11-13,25.5,25.55,24.8,25.0,36123000
2025-11-14,24.9,26.25,24.7,25.8,47746700
2025-11-17,25.95,26.15,25.55,26.0,30010300
2025-11-18,26.1,26.7,25.6,26.0,44335700
2025-11-19,25.95,26.0,24.55,25.0,42804700
2025-11-20,25.0,25.35,24.1,24.55,37869700
2025-11-21,24.1,24.15,23.0,23.3,67511600
2025-11-24,23.55,24.0,23.2,23.55,30323000
2025-11-25,23.65,23.65,22.4,22.9,52352900
2025-11-26,23.15,24.5,23.1,24.5,62793200
2025-11-27,25.0,26.05,24.8,25.15,69072000
2025-11-28,25.4,25.4,24.35,24.5,58439100
2025-12-01,24.6,25.1,24.05,24.5,36431200
2025-12-02,24.55,24.55,23.6,24.45,40952900
2025-12-03,24.65,24.65,23.95,24.3,31580800
2025-12-04,24.5,25.25,24.5,25.05,54467800
2025-12-05,25.15,25.35,24.35,24.4,33275900
2025-12-08,24.55,24.55,23.5,23.55,31307000
2025-12-09,23.2,23.65,22.4,23.5,59310100
2025-12-10,23.5,24.0,22.8,23.0,29271800
2025-12-11,23.15,23.65,22.95,23.4,24943000
2025-12-12,23.6,23.6,21.8,21.8,42260300
2025-12-15,21.85,22.35,21.35,21.8,35419500
2025-12-16,22.0,23.05,21.0,22.9,49663400
2025-12-17,22.9,22.95,22.1,22.25,23712200
2025-12-18,22.35,22.35,21.7,22.0,25574600
2025-12-19,22.15,22.5,21.95,22.3,30813100
2025-12-22,22.65,23.7,22.4,23.5,53301700
2025-12-23,23.7,24.3,23.35,23.9,49114300
2025-12-24,23.9,24.0,23.35,23.6,27920300
2025-12-25,23.7,24.35,23.0,23.0,37860500
2025-12-26,23.0,23.3,21.95,22.8,45212700
2025-12-29,23.0,23.2,22.7,22.8,13699000
2025-12-30,22.95,23.15,22.7,22.9,24743400
2025-12-31,23.05,23.05,22.4,22.5,19042200
