Date,Open,High,Low,Close,Volume
2025-03-03,48.92,48.92,48.45,48.63,580641
2025-03-04,48.63,49.01,48.45,48.92,736474
2025-03-05,48.92,49.01,48.54,48.73,480945
2025-03-06,48.73,48.82,48.26,48.35,1209978
2025-03-07,48.82,48.92,48.07,48.16,1426240
2025-03-10,48.45,48.63,47.98,48.35,1215216
2025-03-11,48.26,48.35,47.88,48.16,1573015
2025-03-12,47.98,48.45,47.98,48.07,1576565
2025-03-13,48.07,48.45,47.98,48.07,1125931
2025-03-14,48.26,49.29,48.16,48.54,1389247
2025-03-17,48.92,49.01,48.35,48.54,739736
2025-03-18,48.54,48.82,48.07,48.07,1621031
2025-03-19,48.26,48.26,47.79,47.79,2189365
2025-03-20,47.88,48.07,47.51,47.6,1385485
2025-03-21,47.79,47.79,47.32,47.32,1205632
2025-03-24,47.32,47.41,46.94,46.94,1550897
2025-03-25,47.13,47.22,46.61,46.61,1606302
2025-03-26,46.61,47.13,46.47,46.61,1264845
2025-03-27,46.61,46.75,46.52,46.61,988961
2025-03-28,46.66,46.75,46.28,46.38,1141601
2025-03-31,46.33,46.47,46.0,46.0,1126907
2025-04-01,46.14,46.66,45.95,46.42,957252
2025-04-02,46.47,46.52,46.19,46.38,630634
2025-04-03,45.44,45.44,43.13,43.13,3158944
2025-04-04,40.12,42.19,40.12,40.78,3851521
2025-04-08,40.78,41.91,39.89,40.07,3267737
2025-04-09,39.04,41.96,39.04,41.48,3153344
2025-04-10,44.35,44.35,44.31,44.35,598972
2025-04-11,45.15,46.66,44.35,46.09,4012370
2025-04-14,46.56,46.8,45.67,46.56,2475086
2025-04-15,46.14,46.19,44.97,45.81,2332871
2025-04-16,45.34,45.62,44.54,44.78,1344523
2025-04-17,44.5,44.68,44.17,44.21,1363877
2025-04-18,44.59,45.15,44.4,44.54,845618
2025-04-21,44.5,44.78,44.31,44.31,472772
2025-04-22,44.21,44.68,42.33,43.84,1205723
2025-04-23,44.97,45.72,44.59,45.72,1165003
2025-04-24,46.09,46.42,45.91,46.28,1698282
2025-04-25,46.28,46.56,46.0,46.56,1951895
2025-04-28,46.52,48.26,46.33,48.16,1968996
2025-04-29,47.79,47.79,45.25,45.25,4407144
2025-05-05,45.06,45.29,44.35,45.06,1251013
2025-05-06,45.58,45.58,44.92,45.01,790459
2025-05-07,45.2,45.53,45.15,45.2,767869
2025-05-08,45.25,45.86,45.25,45.67,859241
2025-05-09,46.75,46.75,45.95,46.09,940554
2025-05-12,46.28,46.56,46.09,46.52,1227578
2025-05-13,46.66,46.66,46.28,46.33,1007145
2025-05-14,46.19,46.71,46.19,46.56,1129231
2025-05-15,46.56,47.6,46.56,47.32,1280816
2025-05-16,47.32,47.69,47.22,47.51,700568
2025-05-19,47.22,47.22,46.66,46.75,754833
2025-05-20,46.56,46.94,46.52,46.85,584679
2025-05-21,46.85,46.99,46.56,46.66,577212
2025-05-22,46.66,46.75,46.47,46.71,794955
2025-05-23,46.71,46.75,46.38,46.52,397177
2025-05-26,46.94,46.94,45.81,46.52,716367
2025-05-27,46.8,46.8,46.47,46.52,591321
2025-05-28,46.66,46.75,46.33,46.52,598352
2025-05-29,46.56,46.85,46.33,46.33,773730
2025-05-30,46.33,46.38,45.81,45.86,1704102
2025-06-02,45.86,46.42,45.67,46.24,569970
2025-06-03,46.28,46.61,46.28,46.56,605168
2025-06-04,46.66,47.69,46.61,47.13,1485198
2025-06-05,47.04,47.22,46.56,46.56,994649
2025-06-06,46.56,46.8,46.14,46.14,755124
2025-06-09,46.14,46.47,45.95,45.95,924177
2025-06-10,46.33,46.33,45.91,45.95,844861
2025-06-11,46.0,46.19,45.95,46.09,347695
2025-06-12,46.19,46.66,46.19,46.52,631844
2025-06-13,46.47,46.47,46.0,46.19,963693
2025-06-16,46.09,46.75,46.09,46.61,977362
2025-06-17,46.66,47.79,46.61,46.99,1507277
2025-06-18,46.99,47.13,46.56,46.56,1298112
2025-06-19,46.75,46.89,46.28,46.52,1025994
2025-06-20,46.56,46.66,46.38,46.56,717034
2025-06-23,46.28,46.52,46.19,46.33,1050378
2025-06-24,46.56,46.71,46.42,46.71,710936
2025-06-25,46.42,47.51,46.42,47.32,1763863
2025-06-26,47.69,47.79,47.32,47.51,1285061
2025-06-27,47.6,47.88,47.32,47.6,3003369
2025-06-30,47.6,47.75,46.9,47.0,1926448
2025-07-01,47.0,47.0,46.5,46.55,906758
2025-07-02,46.5,46.5,46.1,46.4,1100593
2025-07-03,46.4,46.6,46.25,46.25,1536347
